,Gender,MaritalStatus,Travelling,Role,OverTime,Qualifications,Satisfaction,Engagement,Level,Work Experience,TrainingTimesLastYear,YearsInCurrentRole,YearsSinceLastPromotion,Age,Daily,Monthly,MonthlyRate,SalaryHike,DistanceFromHome,Turnover
158,0,2,0,2,1,3,2,2,2,1,3,0,0,-0.006860374925084314,1.2434755465404463,-1.074489053215703,0.22190078821470385,1.0160340642022423,0.08851339304618913,0
159,1,0,2,5,1,4,3,3,4,9,2,7,0,0.41333758923632485,0.4410108227133535,1.2870481711387318,0.8824353262794653,-0.5561449614580697,0.9469514839465522,0
160,1,1,2,0,0,2,1,3,3,2,4,2,1,-0.32200884804614116,1.1496200232858156,-1.0153387429080694,1.3107506908058342,2.0641534146424503,-0.769924697854174,0
161,1,1,2,7,0,1,4,3,2,1,3,1,0,-0.637157321167198,0.6568785261990042,-0.20143825601059878,-0.17349942618850533,-0.5561449614580697,-1.0151927238257064,0
162,1,0,1,2,1,4,2,4,1,9,4,7,0,-0.637157321167198,1.062803664275282,-0.570349401876629,-0.6371009474147019,0.49197438898213824,-0.27938864591110935,1
163,0,0,2,0,0,4,3,3,2,0,2,0,0,0.09818911611526797,-1.2366566554631708,-0.22673279660267892,1.6885775623466786,-0.2941151238480177,0.5790494449892537,0
164,1,1,2,6,1,2,3,3,1,8,1,0,0,0.3082880981959725,-0.5937463211689504,-0.7236732325424685,-1.4920580247662618,1.2780639018122941,-0.034120619939577025,0
165,0,1,2,3,0,3,3,2,4,7,6,7,0,-1.1624047763689596,0.39173667300467235,1.742739048574514,1.5346016058383387,-0.5561449614580697,-0.8925587108399401,0
166,1,1,1,8,0,1,3,3,1,3,3,3,1,-0.7422068122075504,-0.7814573676782118,-0.40301628719056043,0.1329183061020945,-1.0802046366781737,2.0506576008184476,0
167,0,1,2,8,0,4,3,3,1,1,3,1,0,-1.1624047763689596,-1.1615722368594663,-0.8756350494841192,1.7284662612247448,2.588213089862554,-1.0151927238257064,0
168,0,0,1,4,0,1,3,2,2,5,2,2,1,-0.1119098659654366,0.06324234161346479,-0.003557119224864228,-1.7173036495497478,-0.2941151238480177,-0.769924697854174,0
169,1,2,2,2,0,3,2,3,1,5,3,1,1,0.3082880981959725,-0.7931893080850407,-0.6442872897611709,-1.0841054226042206,-0.2941151238480177,2.1732916138042135,0
170,1,1,2,0,0,4,3,3,3,8,3,8,8,-0.5321078301268457,0.7554268256163664,0.5184832839178357,-1.4750425658042896,1.8021235770323982,0.5790494449892537,0
171,1,1,2,2,0,3,1,3,1,0,2,0,0,-0.9523057942882549,0.07966705818302516,-0.5627610396990049,0.005023421937105871,1.8021235770323982,-1.0151927238257064,0
172,1,1,2,5,0,3,2,3,5,3,0,1,1,1.253733517559143,-1.3915182688333116,2.534652742495792,-0.4960957915904887,-0.0320852862379657,-1.0151927238257064,0
173,1,2,2,5,0,3,3,3,4,2,2,0,0,0.5183870802766771,-1.2038072223240501,1.2646722313841996,-0.8521651910160242,-0.0320852862379657,-0.8925587108399401,0
174,1,1,2,6,0,3,2,2,1,1,2,1,1,0.5183870802766771,-0.7533007107018226,-0.7495514933020582,1.7234453061212118,0.7540042265921902,-1.0151927238257064,0
175,0,2,2,0,0,4,1,2,2,1,4,1,1,1.1486840265187908,-0.708719337155873,-0.5162579996874115,0.31660158030633667,-1.0802046366781737,-0.5246566718826416,0
176,1,1,0,8,1,3,2,4,1,4,4,3,1,-0.5321078301268457,-0.7626862630272857,-0.8641552195230982,-0.7821507615167611,0.7540042265921902,0.9469514839465522,1
177,0,2,2,2,0,2,2,3,1,1,2,1,1,-1.4775532494900163,-0.5796679926807558,-0.34873031161217305,0.541149850214332,-0.5561449614580697,1.0695854969323184,0
178,1,2,2,2,0,4,3,2,1,0,5,0,0,-0.006860374925084314,0.5559838387002761,-0.8857528657209512,-0.05299650370371777,0.22994455137208628,2.418559639775746,0
179,1,0,0,7,1,2,4,2,2,1,3,1,1,0.20323860715562025,0.8727462296846549,-0.18801269215787933,-1.6959645903597333,-0.5561449614580697,-0.8925587108399401,0
180,0,2,2,7,0,4,1,3,4,2,2,2,2,0.7284860623573817,-0.8964303836651345,0.7033280036291905,-0.11073748739434515,-1.0802046366781737,-1.0151927238257064,1
181,0,0,1,5,0,4,3,3,4,4,2,1,1,1.3587830085994954,-0.5092763502397827,2.2120500632521853,1.7185638219927772,-1.0802046366781737,-0.15675463292534317,0
182,1,0,2,2,1,2,3,3,3,4,1,4,1,0.41333758923632485,-1.5346479417966234,-0.3331644404785853,1.0693264329109646,-1.0802046366781737,-0.034120619939577025,1
183,0,1,1,7,0,4,2,3,2,0,2,0,0,-0.2169593570057889,0.9173276032306045,0.5721855393287135,1.2132604792122386,-0.0320852862379657,0.824317470960786,0
184,1,1,2,6,0,2,3,3,1,1,6,1,0,-0.2169593570057889,0.7671587660231953,-0.5084750641206176,0.36904266694323495,-0.0320852862379657,0.5790494449892537,0
185,1,1,0,4,0,4,4,3,2,2,4,2,0,1.9890799548416092,0.21341117882087396,-0.011340054791658115,1.0737895041141048,0.7540042265921902,2.418559639775746,1
186,1,2,1,2,0,3,4,2,1,0,4,0,0,-1.2674542674093117,-1.3140874621482412,-0.7925522123085944,1.4809052804255574,0.22994455137208628,-0.27938864591110935,1
187,1,2,0,3,0,1,3,3,3,3,5,3,1,1.253733517559143,-0.23944172088271934,1.457494460051518,0.019528403347311783,1.2780639018122941,2.0506576008184476,0
188,1,1,2,5,0,3,3,3,3,2,1,1,0,0.6234365713170295,0.4715138677711085,0.7130566730876828,-0.3002785425527089,-0.2941151238480177,0.7016834579750199,0
189,0,2,0,7,0,1,2,3,2,1,3,0,0,-0.5321078301268457,1.520349340141607,-0.1181608454459042,0.688152257967765,1.5400937394223462,0.08851339304618913,0
190,0,2,2,4,0,2,4,2,2,4,3,3,1,-0.7422068122075504,-1.013749787733423,0.026212609318122387,-1.1131153854246325,-0.8181747990681216,-0.034120619939577025,0
191,0,0,2,4,0,3,3,3,3,1,5,1,1,-0.7422068122075504,0.1054773270780486,0.7041062971858698,1.1972213170759531,0.7540042265921902,0.9469514839465522,0
192,0,1,2,7,0,2,2,3,3,1,2,1,1,-0.8472563032479026,1.2692858154354698,0.43734618063400943,1.5789533759195453,-0.2941151238480177,-0.034120619939577025,1
193,0,1,1,7,0,1,1,3,2,1,2,1,0,-0.8472563032479026,0.9055956628237757,0.4828763536997536,-0.0642936526866666,-1.0802046366781737,0.4564154320034876,0
194,0,1,2,0,0,1,1,2,3,1,2,1,1,0.9385850444380863,-1.0278281162216176,0.8593758617434079,-0.18772546564851497,1.8021235770323982,0.9469514839465522,0
195,0,2,2,8,1,3,3,2,1,1,3,1,1,-0.9523057942882549,0.27911004509911547,-0.8818613979375542,0.5174397844476493,-0.5561449614580697,-1.0151927238257064,1
196,1,1,2,2,0,3,4,4,2,1,2,1,1,-0.5321078301268457,-0.33799002030008163,0.5910591580781887,-0.7283149651288814,-0.2941151238480177,-0.4020226588968755,0
197,1,1,0,6,1,3,3,2,1,5,5,4,0,1.4638324996398477,0.8610142892778261,-0.8610420452963806,1.083413001395876,2.588213089862554,1.0695854969323184,0
198,0,1,1,7,1,5,4,3,2,1,5,1,1,-0.7422068122075504,-1.227271103137708,-0.2109723520799213,0.8650014543921987,-0.5561449614580697,-0.27938864591110935,0
199,0,0,2,7,0,4,3,3,2,4,2,2,2,-0.7422068122075504,-0.8659273386073795,-0.2249816361001503,1.0214878884523046,-1.0802046366781737,0.824317470960786,0
200,0,1,2,5,1,3,2,3,4,6,2,3,0,0.5183870802766771,1.3443702340391743,0.720450461876137,1.0797867560433245,-1.0802046366781737,-0.8925587108399401,0
201,1,1,2,7,0,4,2,3,2,1,2,1,1,1.7789809727609045,-1.0160961758147886,-0.43979065774366155,-1.6111662375000682,-0.8181747990681216,2.29592562678998,0
202,1,1,2,6,1,4,1,3,2,1,3,1,1,0.3082880981959725,-1.063023937442104,-0.44893560703464436,1.7230268931959174,-0.0320852862379657,-0.8925587108399401,0
203,1,1,2,4,0,4,3,2,4,2,1,2,2,0.833535553397734,1.539120444792533,1.2360699431762319,-1.166951181812512,-1.0802046366781737,0.9469514839465522,0
204,1,0,2,2,0,2,1,4,1,6,3,0,0,-0.32200884804614116,1.59074098258258,-0.7349584891143197,-1.3173008929683003,-0.2941151238480177,-0.6472906848684078,0
205,1,1,2,2,0,4,4,3,1,1,3,1,0,-0.4270583390864935,0.851628736952363,-0.5532269436296824,1.3365528211989888,-1.0802046366781737,-0.15675463292534317,0
206,1,1,2,7,0,3,3,3,2,0,3,0,0,0.833535553397734,-1.356322447612825,-0.11913371239175344,-0.740309468987321,-0.0320852862379657,-0.8925587108399401,0
207,1,1,0,2,0,4,4,4,1,1,3,0,0,-0.2169593570057889,0.9267131555560676,-0.9199977822148443,0.3557929243089123,-0.8181747990681216,-1.0151927238257064,0
208,0,1,2,7,0,1,2,2,3,3,3,3,0,-0.8472563032479026,1.3420238459578087,0.428979524899706,-0.5560683108826863,-0.5561449614580697,-0.034120619939577025,0
209,0,2,2,2,0,3,4,3,1,1,5,1,1,-0.006860374925084314,1.3209063532255167,-0.4185821583241482,-1.7315296890097576,-0.5561449614580697,-0.15675463292534317,0
210,1,1,2,6,0,2,4,4,1,1,2,1,0,-1.1624047763689596,0.4621283154456454,-0.9052102046379359,0.025246713326335265,-1.0802046366781737,-1.0151927238257064,0
211,0,1,0,2,1,3,4,4,2,4,3,2,2,1.3587830085994954,0.9525234244510911,-0.5183983069682798,0.24881868640864369,0.7540042265921902,-0.769924697854174,0
212,1,1,2,7,0,3,4,3,2,2,6,2,1,0.20323860715562025,1.7174459389763315,-0.5022487156671824,0.2771312943535648,-0.2941151238480177,-0.27938864591110935,0
213,1,2,2,2,0,2,3,2,1,1,3,1,1,-0.32200884804614116,-0.5538577237857323,-0.8713544349223825,-1.110465436897768,-0.5561449614580697,-0.27938864591110935,1
214,1,0,2,0,0,3,3,2,3,5,3,5,5,-0.006860374925084314,0.34950168754008853,0.6295846891338184,1.1486854177418027,-0.5561449614580697,-0.6472906848684078,0
215,0,1,2,2,0,4,3,2,1,5,3,2,0,0.833535553397734,0.2697244927736524,-0.8164847391764857,-1.267928167783561,0.7540042265921902,0.7016834579750199,0
216,0,1,2,2,0,3,3,2,1,4,4,0,0,0.5183870802766771,1.4874999070024861,-0.5289052699834516,-0.6532795805260855,-0.2941151238480177,-0.6472906848684078,0
217,0,0,2,5,0,2,3,2,5,0,3,0,0,1.253733517559143,-1.529955165633892,2.545159705510964,0.8205102133358939,-0.5561449614580697,1.4374875358896169,0
218,0,0,2,6,0,4,1,3,1,1,3,1,1,2.0941294458819613,0.41285416573696426,-0.922916383052392,1.2383652547299027,-0.5561449614580697,1.8053895748469153,1
219,0,2,0,5,0,2,4,3,3,2,5,2,1,1.253733517559143,1.1097314259025974,2.4961272114401623,0.8458939308037543,-0.0320852862379657,-0.8925587108399401,0
220,0,0,2,7,0,2,1,2,3,4,2,0,0,0.20323860715562025,0.6662640785244672,0.9652237854518048,-0.8638807529242675,-1.0802046366781737,-0.15675463292534317,1
221,0,1,2,3,0,2,3,3,5,2,2,2,2,0.3082880981959725,0.9642553648579198,1.26428308460586,-1.3083747505620198,0.49197438898213824,-0.8925587108399401,0
222,1,1,2,7,1,3,4,3,3,1,3,1,1,1.3587830085994954,-0.9386653691297183,-0.5493354758462855,0.782016224208809,-0.2941151238480177,0.5790494449892537,0
223,0,1,0,6,0,3,4,3,2,4,3,3,2,0.3082880981959725,0.3518480756214543,-0.7980002672053501,-1.5769958486010254,1.5400937394223462,-0.034120619939577025,0
224,1,1,2,3,0,4,3,4,5,2,4,0,0,1.5688819906802,-0.708719337155873,2.532123288436584,-0.6697371555876652,0.22994455137208628,-0.4020226588968755,0
225,1,0,2,7,1,1,1,3,3,1,3,1,0,-0.7422068122075504,-0.567936052273927,2.4813396338632536,-0.41562103895886554,1.5400937394223462,1.4374875358896169,0
226,0,1,2,6,0,4,3,3,1,1,3,1,1,-0.9523057942882549,0.9102884389865071,-0.6758081788066861,0.2489581573837418,-1.0802046366781737,-0.15675463292534317,0
227,0,2,2,7,0,4,4,2,2,0,2,0,0,0.41333758923632485,-1.539340717959355,-0.36293416902157194,0.48536146017507853,-0.8181747990681216,-1.0151927238257064,0
228,0,2,2,2,0,1,3,3,2,4,3,4,0,-0.006860374925084314,-1.1662650130221979,-0.7092748017438999,1.1216280485727648,-1.0802046366781737,-0.27938864591110935,0
229,0,1,2,7,0,1,1,3,3,1,4,1,1,-0.4270583390864935,0.8797853939287522,0.3085385970035706,1.1089361898388346,-0.8181747990681216,-0.8925587108399401,0
230,0,2,0,7,1,3,3,2,2,1,3,1,1,-0.8472563032479026,-1.0653703255234699,0.40329583752928616,-0.24016655228541328,-0.8181747990681216,1.9280235878326815,1
231,0,2,2,4,1,3,2,2,3,4,2,3,3,1.1486840265187908,0.2556461642854578,2.166714463575611,-1.378528651036381,2.3261832522525023,-0.8925587108399401,0
232,0,1,2,8,0,3,3,2,1,1,2,1,0,0.09818911611526797,1.0111831264852353,-0.8524808161729074,-0.8166000923660001,-1.0802046366781737,-1.0151927238257064,0
233,0,0,1,6,0,3,3,3,1,1,0,1,0,0.7284860623573817,-0.13620064530262554,-0.8410009862118863,1.5376699672904977,-0.5561449614580697,2.418559639775746,0
234,1,1,2,0,1,3,4,2,2,1,3,1,0,-1.1624047763689596,1.1285025305535237,-0.267398634939177,-1.487873895513318,1.0160340642022423,-0.15675463292534317,0
235,1,2,2,2,0,1,1,2,1,1,0,1,1,-1.372503758449664,-0.8448098458750876,-0.5590641453047779,-0.4729436097241985,-0.8181747990681216,-0.8925587108399401,0
236,1,1,2,2,0,3,4,3,1,1,6,0,0,-0.9523057942882549,-0.6336349185521685,-0.9209706491606936,0.3150673995802572,1.0160340642022423,-1.0151927238257064,0
237,1,1,0,7,0,3,3,3,2,4,1,4,4,1.1486840265187908,-0.1831284069299409,-0.11232364377080878,1.0868997757733294,-0.0320852862379657,2.418559639775746,0
238,0,1,0,2,0,3,4,2,1,1,3,1,1,0.7284860623573817,-1.3093946859855097,-0.7458545989078311,-0.15174195407319646,0.7540042265921902,0.33378141901772146,0
239,0,0,1,7,0,4,3,2,2,0,2,0,0,-1.0573552853286072,-0.5984390973316819,-0.0946174653563527,-1.7315296890097576,-0.0320852862379657,-0.27938864591110935,0
240,0,0,2,0,0,3,3,3,5,5,2,0,0,1.4638324996398477,-0.9386653691297183,1.9262217545616798,-0.9545368867380544,-0.8181747990681216,-0.5246566718826416,0
241,0,1,2,6,0,4,3,3,3,3,2,3,3,0.3082880981959725,-1.529955165633892,-0.4395960843544917,-1.7173036495497478,-0.8181747990681216,1.6827555618611492,1
242,0,1,0,8,0,2,4,2,1,1,1,1,0,-1.0573552853286072,1.0252614549734298,-0.9055993514162756,0.8037736963241179,-0.2941151238480177,-1.0151927238257064,0
243,0,2,2,6,0,3,1,3,1,1,2,1,1,-0.9523057942882549,-1.389171880751946,-0.553810663797192,-1.5878745846586797,1.8021235770323982,0.21114740603195528,0
244,0,0,1,5,0,2,4,2,4,6,2,6,4,-0.1119098659654366,0.9337523198001648,1.0165911601926443,-0.8235736411209068,1.2780639018122941,-1.0151927238257064,0
245,1,0,2,6,0,1,4,2,1,1,6,0,0,-0.8472563032479026,-0.1690500784417463,-0.7748460338941383,-1.0089305670263264,2.588213089862554,-0.8925587108399401,0
246,0,2,2,6,0,2,2,2,1,0,0,0,0,-1.8977512136514254,-0.2206706162317932,-0.5501137694029649,1.282438082860913,-0.0320852862379657,-0.5246566718826416,1
247,1,1,2,7,1,3,2,2,2,2,4,0,0,0.3082880981959725,1.4405721453751708,-0.24210409434709684,-1.6457550393244054,-0.0320852862379657,1.6827555618611492,0
248,0,0,2,0,1,2,1,4,2,4,2,2,0,-0.1119098659654366,-0.2370953328013536,-0.08119190150363324,0.6709973280306946,-0.8181747990681216,-0.4020226588968755,0
249,1,2,2,7,0,2,3,3,2,1,5,1,0,-0.9523057942882549,0.1594442529494613,-0.44232011180286956,0.7735084947278229,-0.5561449614580697,-0.4020226588968755,0
250,0,2,2,7,0,3,4,3,2,1,2,1,1,0.3082880981959725,1.0815747689262083,-0.009783467678299337,-0.22719575160128683,-0.2941151238480177,-0.6472906848684078,0
251,0,2,2,6,1,4,2,2,2,9,3,1,0,1.4638324996398477,0.5325199578866184,-0.28121334557023614,0.3121385091031964,1.2780639018122941,-1.0151927238257064,0
252,1,2,0,5,0,4,3,2,3,5,2,5,5,0.41333758923632485,-0.4740805290192962,1.3821945584427873,-0.1361212048622055,1.8021235770323982,1.8053895748469153,0
253,1,2,1,2,1,1,1,3,1,1,2,1,0,-0.9523057942882549,-0.9058159359905976,-0.8645443663014378,0.08717182626990666,-0.5561449614580697,-0.27938864591110935,1
254,1,0,2,7,0,4,1,2,2,1,2,0,0,-0.1119098659654366,-0.6054782615757792,-0.25124904363807965,0.8259495813647212,-0.0320852862379657,1.8053895748469153,0
255,1,1,2,3,0,3,3,1,5,6,2,2,1,0.9385850444380863,-0.9339725929669868,0.9897400324872054,0.17922266983467494,2.0641534146424503,-0.5246566718826416,0
256,0,1,2,5,0,1,3,1,5,5,2,5,5,1.9890799548416092,0.34950168754008853,2.3124499320638265,1.2412941452069635,0.22994455137208628,-0.8925587108399401,0
257,0,2,2,4,0,3,3,3,3,6,3,0,0,0.09818911611526797,-1.1592258487781006,0.7418535346848202,0.36932160889343124,0.22994455137208628,-1.0151927238257064,0
258,1,1,0,3,0,3,1,3,5,3,3,0,0,0.41333758923632485,-1.0348672804657149,2.534263595717452,0.555654831624538,-1.0802046366781737,-1.0151927238257064,0
259,1,0,1,7,0,4,3,3,4,3,6,3,3,1.9890799548416092,0.5395591221307158,0.6576032571742764,-1.1838271697993863,-1.0802046366781737,2.0506576008184476,0
260,0,2,1,8,1,3,1,3,1,0,0,0,0,-1.372503758449664,-0.6617915755285577,-0.8721327284790619,-0.43905216277535203,-1.0802046366781737,0.824317470960786,1
261,1,0,0,7,1,2,4,3,2,3,2,3,0,-0.4270583390864935,-0.5280474548907088,0.48015232625137577,1.384670307607845,-1.0802046366781737,-0.27938864591110935,0
262,0,1,2,5,0,4,2,4,4,1,5,1,1,1.0436345354784387,-0.2511736612895482,1.484345587756957,1.358728706239592,-1.0802046366781737,-0.4020226588968755,0
263,0,2,2,4,0,3,4,3,2,0,2,0,0,-1.0573552853286072,0.06324234161346479,-0.14112050536794615,-1.068763615343426,1.2780639018122941,1.6827555618611492,0
264,0,1,0,1,0,2,4,3,2,8,2,0,0,-0.5321078301268457,-0.7439151583763596,-0.47948362913431036,-0.35160386138882216,-1.0802046366781737,-1.0151927238257064,0
265,0,2,2,6,0,3,4,3,1,0,2,0,0,0.6234365713170295,1.4781143546770232,-0.5812455116701404,-1.4454747190834851,-0.8181747990681216,-1.0151927238257064,0
266,0,2,2,6,0,3,3,3,1,0,2,0,0,-1.0573552853286072,-0.7345296060508965,-0.8077289366638425,-0.2728027604583766,0.22994455137208628,2.0506576008184476,0
267,1,1,1,7,0,4,4,2,2,8,2,2,0,-0.2169593570057889,-0.8096140246546011,-0.26233972682076095,-0.8396128032571921,-1.0802046366781737,-0.5246566718826416,0
268,0,0,2,2,0,1,2,3,1,1,3,0,0,-2.002800704691778,1.5555451613620934,-0.654405105998003,-0.44393364690378667,-0.2941151238480177,-1.0151927238257064,0
269,0,1,2,0,0,1,2,3,2,0,3,0,0,0.3082880981959725,1.1824694564249363,-0.1383964779195683,0.10669776278364539,-0.5561449614580697,-0.15675463292534317,0
270,1,2,2,5,1,3,1,3,3,9,5,2,0,1.1486840265187908,-0.22536339239452474,1.3590403251315755,-1.2949855369525989,-0.2941151238480177,2.418559639775746,0
271,0,2,0,6,0,3,4,2,1,1,2,1,0,-0.8472563032479026,1.6165512514776035,-0.7812669557367433,-1.7298560373085798,1.2780639018122941,-1.0151927238257064,0
272,1,1,0,4,1,3,2,3,2,1,3,1,1,-0.006860374925084314,-0.647713247040363,0.025628889150612844,0.623437725522231,-0.8181747990681216,0.7016834579750199,0
273,0,1,0,6,0,1,3,2,1,0,3,0,0,-0.8472563032479026,-0.5913999330875847,-0.9057939248054455,0.10070051085442563,0.7540042265921902,-1.0151927238257064,0
274,0,1,0,5,0,4,3,3,2,1,6,1,0,0.6234365713170295,0.2392214477158974,0.17136435763882837,0.3725294413206883,-0.2941151238480177,-0.6472906848684078,0
275,0,1,2,2,1,3,2,2,1,3,1,3,3,-0.006860374925084314,1.4734215785142917,-0.22031187476007397,0.7030756523032653,1.8021235770323982,-0.4020226588968755,0
276,1,1,0,4,0,1,3,3,2,1,0,1,1,-0.8472563032479026,-0.6289421423894369,-0.5028324358346921,1.0783920462923433,-0.5561449614580697,-0.15675463292534317,0
277,0,1,1,0,0,4,3,2,2,1,3,1,1,-0.32200884804614116,-1.4924129563320396,-0.49018516553865193,-0.6283142759835195,-0.2941151238480177,-1.0151927238257064,0
278,0,1,2,0,0,4,4,3,3,7,4,7,0,-0.1119098659654366,-1.529955165633892,2.3914467280667844,1.3810440622552935,-0.8181747990681216,1.0695854969323184,0
279,0,0,1,7,0,3,4,3,3,1,2,1,1,0.833535553397734,-0.5867071569248531,0.48501666098062196,-1.5322256655945243,2.588213089862554,-0.8925587108399401,0
280,0,0,2,7,0,4,3,4,3,1,3,1,1,2.0941294458819613,-1.3492832833687278,0.7924426158689805,1.0981969247562782,-0.8181747990681216,-0.15675463292534317,0
281,0,1,2,3,0,3,3,3,5,1,2,1,1,1.4638324996398477,1.7174459389763315,2.051527017187061,0.7608166359938927,-0.2941151238480177,-1.0151927238257064,0
282,0,0,1,0,0,3,1,3,2,0,4,0,0,-0.7422068122075504,-1.4619099112742846,-0.40612946141727796,-0.7539776245469381,0.7540042265921902,-1.0151927238257064,0
283,1,2,2,1,0,4,3,3,2,7,2,0,0,-0.5321078301268457,-0.9457045333738157,-0.4590534232714764,-0.13361072731043908,-0.2941151238480177,-1.0151927238257064,0
284,0,0,0,6,0,3,3,3,1,0,3,0,0,-0.637157321167198,-0.3168725275677897,-0.9104636861455218,-0.2410033781360021,-0.8181747990681216,-1.0151927238257064,0
285,1,1,1,7,0,2,1,2,2,1,5,1,1,-1.2674542674093117,1.3866052195037581,-0.42617052050177223,1.202242272179486,0.7540042265921902,-0.27938864591110935,0
286,1,2,2,6,0,2,2,3,2,0,3,0,0,1.1486840265187908,0.4715138677711085,-0.61996561611494,0.7093518461826813,-0.8181747990681216,-1.0151927238257064,0
287,0,1,2,2,0,3,3,3,2,1,2,1,1,-0.2169593570057889,-0.6641379636099234,-0.1284732350719061,-1.4043307814295358,-0.8181747990681216,-0.8925587108399401,0
288,1,1,0,2,0,3,1,2,3,9,3,2,0,-0.4270583390864935,-0.2206706162317932,-0.5571184114130794,-0.2797763092132833,-0.8181747990681216,-0.6472906848684078,0
289,1,1,2,6,0,5,3,3,1,7,4,0,0,-0.637157321167198,1.508617399734778,-1.0962812728027258,0.018970519446919246,-1.0802046366781737,0.4564154320034876,0
290,0,1,0,3,1,3,3,3,4,1,2,1,1,0.6234365713170295,-1.4055965973215063,2.290073992309294,-0.03849152229351186,0.22994455137208628,-1.0151927238257064,0
291,1,2,2,8,0,4,1,2,1,1,3,1,0,-1.1624047763689596,-0.739222382213628,-0.9040427643029169,1.2548228297914825,-0.8181747990681216,1.6827555618611492,1
292,1,2,0,7,1,3,4,3,2,9,2,2,2,0.3082880981959725,0.19229368608858205,-0.4290891213393199,0.25816324174021865,-0.5561449614580697,1.9280235878326815,1
293,1,2,2,4,0,3,2,3,2,1,2,1,1,-0.2169593570057889,1.3326382936323455,-0.41838758493497835,-1.030130155241243,0.7540042265921902,-0.5246566718826416,0
294,1,1,0,8,0,2,1,2,1,1,3,0,0,-0.8472563032479026,-0.8846984432583057,-0.7631716305439475,0.023712532600255794,-1.0802046366781737,-0.4020226588968755,1
295,1,2,2,8,0,3,4,3,1,1,2,1,1,-0.9523057942882549,-0.6969873967490442,-0.8664901001931363,0.40167887511619826,0.22994455137208628,-0.27938864591110935,1
296,1,1,2,4,1,3,3,3,2,0,5,0,0,-0.2169593570057889,0.8563215131150945,-0.053757053630684795,0.202235380725867,-1.0802046366781737,-1.0151927238257064,0
297,1,0,1,5,0,3,2,2,2,6,5,0,0,2.304228427962666,1.0088367384038694,1.3806379713294283,-1.5005657542472481,-0.2941151238480177,-0.27938864591110935,0
